airline,airlineID,source airport,source airport id,destination apirport,destination airport id,codeshare,stops,equipment
3O,0020,CMN,1074,SAW,4317,,0,320
3O,0021,CMN,1074,TLS,1273,,0,320
3O,0022,CMN,1074,TSF,1539,,0,320
3O,0023,CUF,1534,CMN,1074,,0,320
3O,0024,FEZ,1066,MPL,1359,,0,320
3O,0025,LGW,502,CMN,1074,,0,320
3O,0026,LGW,502,TNG,1080,,0,320
3O,0027,LYS,1335,CMN,1074,,0,320
3O,0028,MPL,1359,CMN,1074,,0,320
3O,0029,MPL,1359,FEZ,1066,,0,320
3O,0030,MPL,1359,NDR,5673,,0,320
3O,0031,NDR,5673,AMS,580,,0,320
3O,0032,NDR,5673,BCN,1218,,0,320
3O,0033,NDR,5673,BRU,302,,0,320
3O,0034,NDR,5673,CGN,344,,0,320
3O,0035,NDR,5673,MPL,1359,,0,320
3O,0036,NDR,5673,PMI,3998,,0,320
3O,0037,PMI,3998,NDR,5673,,0,320
3O,0038,SAW,4317,CMN,1074,,0,320
3O,0039,TLS,1273,CMN,1074,,0,320
3O,0040,TNG,1080,AMS,580,,0,320
3O,0041,TNG,1080,BCN,1218,,0,320
3O,0042,TNG,1080,BRU,302,,0,320
3O,0043,TNG,1080,LGW,502,,0,320
3O,0044,TSF,1539,CMN,1074,,0,320
3P,0001,AUA,2895,LSP,2844,,0,SH6
3P,0002,AUA,2895,MAR,2848,,0,SH6
3P,0003,BON,2896,CUR,2897,,0,SH6
3P,0004,CUR,2897,AUA,2895,,0,SH6
3P,0005,LSP,2844,AUA,2895,,0,SH6
3P,0006,MAR,2848,AUA,2895,,0,SH6
3R,0001,ASF,2966,DME,4029,,0,SU9
3R,0002,ASF,2966,LED,2948,,0,SU9
3R,0003,BHK,2980,DME,4029,,0,734
3R,0004,DME,4029,ASF,2966,,0,SU9
3R,0005,DME,4029,BHK,2980,,0,734
3R,0006,DME,4029,EGO,6156,,0,SU9
3R,0007,DME,4029,FEG,6149,,0,734
3R,0008,DME,4029,KSQ,6153,,0,734
3R,0009,DME,4029,NMA,6150,,0,734
3R,0010,DME,4029,NVI,6485,,0,734
3R,0011,DME,4029,SKD,2981,,0,734
3R,0012,DME,4029,TIV,1743,,0,SU9 73G
3R,0013,EGO,6156,DME,4029,,0,SU9
3R,0014,FEG,6149,DME,4029,,0,734
3R,0015,KSQ,6153,DME,4029,,0,734
3R,0016,LED,2948,ASF,2966,,0,SU9
3R,0017,NMA,6150,DME,4029,,0,734
3R,0018,NVI,6485,DME,4029,,0,734
3R,0019,SKD,2981,DME,4029,,0,734
3R,0020,TIV,1743,DME,4029,,0,SU9 73G
3S,0001,ANU,2874,PTP,2881,,0,AT5
3S,0002,CAY,2774,FDF,2878,,0,320
3S,0003,CUR,2897,SDQ,1762,,0,AT5
3S,0004,DOM,2877,PTP,2881,,0,AT5
3S,0005,DOM,2877,SXM,2899,,0,AT5
3S,0006,FDF,2878,CAY,2774,,0,320
3S,0007,FDF,2878,PTP,2881,,0,AT5 320
3S,0008,FDF,2878,SDQ,1762,,0,AT5
3S,0009,FDF,2878,SLU,2893,,0,AT5
3S,0010,PTP,2881,ANU,2874,,0,AT5
3S,0011,PTP,2881,DOM,2877,,0,AT5
3S,0012,PTP,2881,FDF,2878,,0,AT5 320
3S,0013,PTP,2881,SBH,6460,,0,DHT
3S,0014,PTP,2881,SDQ,1762,,0,AT5
3S,0015,PTP,2881,SFG,2879,,0,AT5
3S,0016,PTP,2881,SXM,2899,,0,AT5
3S,0017,SBH,6460,PTP,2881,,0,DHT
3S,0018,SDQ,1762,PTP,2881,,0,AT5
3S,0019,SDQ,1762,SXM,2899,,0,AT5
3S,0020,SFG,2879,PTP,2881,,0,AT5
3S,0021,SLU,2893,FDF,2878,,0,AT5
3S,0022,SXM,2899,DOM,2877,,0,AT5
3S,0023,SXM,2899,PTP,2881,,0,AT5
3S,0024,SXM,2899,SDQ,1762,,0,AT5
3U,0001,BHY,6351,XIY,3379,,0,321
3U,0002,CAN,3370,CKG,3393,,0,321 320
3U,0003,CAN,3370,CTU,3395,,0,321 320 330
3U,0004,CAN,3370,SPN,2244,,0,330
3U,0005,CGO,3375,CGQ,4380,,0,321
3U,0006,CGO,3375,CKG,3393,,0,321
3U,0007,CGO,3375,CTU,3395,,0,321
3U,0008,CGO,3375,HGH,3386,,0,320
3U,0009,CGO,3375,HRB,3400,,0,320
3U,0010,CGO,3375,KMG,3382,,0,320
3U,0011,CGO,3375,URC,3399,,0,320
3U,0012,CGQ,4380,CGO,3375,,0,321
3U,0013,CGQ,4380,NKG,3388,,0,320
3U,0014,CGQ,4380,TNA,4108,,0,321
3U,0015,CGQ,4380,TSN,3368,,0,320 319
3U,0016,CKG,3393,CAN,3370,,0,321 320
3U,0017,CKG,3393,CGO,3375,,0,321
3U,0018,CKG,3393,CSX,3371,,0,319 321
3U,0019,CKG,3393,CTU,3395,,0,330
3U,0020,CKG,3393,CZX,4109,,0,320
3U,0021,CKG,3393,DLC,3404,,0,320
3U,0022,CKG,3393,DYG,6353,,0,320
3U,0023,CKG,3393,HAK,4120,,0,319
3U,0024,CKG,3393,HGH,3386,,0,320 319
3U,0025,CKG,3393,HKT,3179,,0,321
3U,0026,CKG,3393,INC,4085,,0,321
3U,0027,CKG,3393,KHN,3384,,0,319
3U,0028,CKG,3393,KMG,3382,,0,319 320
3U,0029,CKG,3393,LHW,3378,,0,319 321
3U,0030,CKG,3393,LJG,4033,,0,319
3U,0031,CKG,3393,LXA,4097,,0,319
3U,0032,CKG,3393,NGB,3387,,0,319
3U,0033,CKG,3393,NKG,3388,,0,319
3U,0034,CKG,3393,NNG,3373,,0,319
3U,0035,CKG,3393,PEK,3364,,0,321 319 320
3U,0036,CKG,3393,PVG,3406,,0,320 319
3U,0037,CKG,3393,PZI,6435,,0,319
3U,0038,CKG,3393,SWA,4302,,0,319
3U,0039,CKG,3393,SYD,3361,,0,330
3U,0040,CKG,3393,SYX,4030,,0,320
3U,0041,CKG,3393,SZX,3374,,0,320
3U,0042,CKG,3393,TNA,4108,,0,321
3U,0043,CKG,3393,TSA,2275,,0,320
3U,0044,CKG,3393,TSN,3368,,0,319
3U,0045,CKG,3393,TYN,3369,,0,321
3U,0046,CKG,3393,URC,3399,,0,320
3U,0047,CKG,3393,WUH,3376,,0,319
3U,0048,CKG,3393,WUX,6390,,0,319
3U,0049,CKG,3393,XIY,3379,,0,319
3U,0050,CKG,3393,XNN,6366,,0,320
3U,0051,CKG,3393,YIH,6361,,0,319
3U,0052,CKG,3393,ZHA,6357,,0,319
3U,0053,CSX,3371,CKG,3393,,0,319 321
3U,0054,CSX,3371,CTU,3395,,0,320
3U,0055,CSX,3371,FOC,3385,,0,320
3U,0056,CSX,3371,KMG,3382,,0,320
3U,0057,CSX,3371,SHE,4144,,0,320
3U,0058,CSX,3371,WNZ,6392,,0,319
3U,0059,CSX,3371,XMN,3383,,0,321
3U,0060,CTU,3395,CAN,3370,,0,321 320 330
3U,0061,CTU,3395,CGO,3375,,0,321
3U,0062,CTU,3395,CKG,3393,,0,330
3U,0063,CTU,3395,CSX,3371,,0,320
3U,0064,CTU,3395,DCY,9310,,0,319
3U,0065,CTU,3395,DSN,6434,,0,319
3U,0066,CTU,3395,HAK,4120,,0,321
3U,0067,CTU,3395,HDG,8407,,0,319
3U,0068,CTU,3395,HET,6345,,0,320
3U,0069,CTU,3395,HFE,3389,,0,321
3U,0070,CTU,3395,HGH,3386,,0,320 319
3U,0071,CTU,3395,HKG,3077,,0,320
3U,0072,CTU,3395,HKT,3179,,0,321
3U,0073,CTU,3395,ICN,3930,,0,321
3U,0074,CTU,3395,INC,4085,,0,321
3U,0075,CTU,3395,JHG,3381,,0,319
3U,0076,CTU,3395,JIQ,8781,,0,320
3U,0077,CTU,3395,JZH,4301,,0,319
3U,0078,CTU,3395,KHN,3384,,0,321
3U,0079,CTU,3395,KMG,3382,,0,320
3U,0080,CTU,3395,KOW,6379,,0,320
3U,0081,CTU,3395,KWE,3394,,0,320
3U,0082,CTU,3395,LHW,3378,,0,319
3U,0083,CTU,3395,LJG,4033,,0,319
3U,0084,CTU,3395,LUM,6376,,0,319
3U,0085,CTU,3395,LXA,4097,,0,330 319
3U,0086,CTU,3395,LZY,6402,,0,319
3U,0087,CTU,3395,MEL,3339,,0,330
3U,0088,CTU,3395,NKG,3388,,0,319 320
3U,0089,CTU,3395,NNG,3373,,0,319 320
3U,0090,CTU,3395,PEK,3364,,0,330 321 320
3U,0091,CTU,3395,PVG,3406,,0,321 330
3U,0092,CTU,3395,PZI,6435,,0,319
3U,0093,CTU,3395,SHE,4144,,0,330
3U,0094,CTU,3395,SJW,6347,,0,320
3U,0095,CTU,3395,SYX,4030,,0,321
3U,0096,CTU,3395,SZX,3374,,0,320 321
3U,0097,CTU,3395,TAO,3390,,0,321
3U,0098,CTU,3395,TNA,4108,,0,321
3U,0099,CTU,3395,TSA,2275,,0,320
3U,0100,CTU,3395,TSN,3368,,0,321
3U,0101,CTU,3395,TYN,3369,,0,319
3U,0102,CTU,3395,URC,3399,,0,319 330
3U,0103,CTU,3395,WNZ,6392,,0,320
3U,0104,CTU,3395,WUH,3376,,0,319
3U,0105,CTU,3395,WUX,6390,,0,320
3U,0106,CTU,3395,WXN,6403,,0,319
3U,0107,CTU,3395,XIC,3396,,0,320
3U,0108,CTU,3395,XIY,3379,,0,320 319
3U,0109,CTU,3395,XMN,3383,,0,320
3U,0110,CTU,3395,XNN,6366,,0,320
3U,0111,CTU,3395,XUZ,4149,,0,320
3U,0112,CTU,3395,YIH,6361,,0,320
3U,0113,CTU,3395,YTY,8876,,0,319
3U,0114,CZX,4109,CKG,3393,,0,320
3U,0115,CZX,4109,HRB,3400,,0,321
3U,0116,CZX,4109,XMN,3383,,0,321
3U,0117,CZX,4109,ZUH,6355,,0,320
3U,0118,DAT,6344,TYN,3369,,0,319
3U,0119,DCY,9310,CTU,3395,,0,319
3U,0120,DLC,3404,CKG,3393,,0,320
3U,0121,DLC,3404,HGH,3386,,0,320
3U,0122,DLC,3404,HRB,3400,,0,320
3U,0123,DLC,3404,TNA,4108,,0,321
3U,0124,DLC,3404,XUZ,4149,,0,320
3U,0125,DNH,4308,LHW,3378,,0,319
3U,0126,DSN,6434,CTU,3395,,0,319
3U,0127,DSN,6434,SHE,4144,,0,319
3U,0128,DYG,6353,CKG,3393,,0,320
3U,0129,DYG,6353,NKG,3388,,0,319
3U,0130,FOC,3385,CSX,3371,,0,320
3U,0131,FOC,3385,XIY,3379,,0,319
3U,0132,GXH,9311,LXA,4097,,0,319
3U,0133,GXH,9311,XIY,3379,,0,319
3U,0134,HAK,4120,CKG,3393,,0,319
3U,0135,HAK,4120,CTU,3395,,0,321
3U,0136,HAK,4120,HGH,3386,,0,320
3U,0137,HAK,4120,NGB,3387,,0,321
3U,0138,HAK,4120,ZUH,6355,,0,320
3U,0139,HDG,8407,CTU,3395,,0,319
3U,0140,HET,6345,CTU,3395,,0,320
3U,0141,HFE,3389,CTU,3395,,0,321
3U,0142,HGH,3386,CGO,3375,,0,320
3U,0143,HGH,3386,CKG,3393,,0,320 319
3U,0144,HGH,3386,CTU,3395,,0,319 320
3U,0145,HGH,3386,DLC,3404,,0,320
3U,0146,HGH,3386,HAK,4120,,0,320
3U,0147,HGH,3386,KWE,3394,,0,320
3U,0148,HGH,3386,TSN,3368,,0,320
3U,0149,HGH,3386,TYN,3369,,0,320
3U,0150,HKG,3077,CTU,3395,,0,320
3U,0151,HKG,3077,YIH,6361,,0,320
3U,0152,HKG,3077,ZHA,6357,,0,319
3U,0153,HKT,3179,CKG,3393,,0,321
3U,0154,HKT,3179,CTU,3395,,0,321
3U,0155,HRB,3400,CGO,3375,,0,320
3U,0156,HRB,3400,CZX,4109,,0,321
3U,0157,HRB,3400,DLC,3404,,0,320
3U,0158,HRB,3400,INC,4085,,0,321
3U,0159,HRB,3400,NGB,3387,,0,321
3U,0160,HRB,3400,NKG,3388,,0,319
3U,0161,HRB,3400,NZH,6954,,0,321
3U,0162,HRB,3400,SJW,6347,,0,321
3U,0163,HRB,3400,TNA,4108,,0,320 321
3U,0164,HRB,3400,TSN,3368,,0,321
3U,0165,HRB,3400,WNZ,6392,,0,321
3U,0166,HRB,3400,WUH,3376,,0,321
3U,0167,HRB,3400,XIY,3379,,0,321
3U,0168,HRB,3400,XUZ,4149,,0,320 321
3U,0169,ICN,3930,CTU,3395,,0,321
3U,0170,INC,4085,CKG,3393,,0,321
3U,0171,INC,4085,CTU,3395,,0,321
3U,0172,INC,4085,HRB,3400,,0,321
3U,0173,INC,4085,KWL,3372,,0,320
3U,0174,JGN,6432,LHW,3378,,0,319
3U,0175,JHG,3381,CTU,3395,,0,319
3U,0176,JHG,3381,KMG,3382,,0,319
3U,0177,JIQ,8781,CTU,3395,,0,320
3U,0178,JJN,6386,KWE,3394,,0,320
3U,0179,JJN,6386,WUH,3376,,0,319
3U,0180,JZH,4301,CTU,3395,,0,319
3U,0181,KHG,3397,URC,3399,,0,319
3U,0182,KHN,3384,CKG,3393,,0,319
3U,0183,KHN,3384,CTU,3395,,0,321
3U,0184,KHN,3384,KMG,3382,,0,319
3U,0185,KHN,3384,NGB,3387,,0,321
3U,0186,KMG,3382,CGO,3375,,0,320
3U,0187,KMG,3382,CKG,3393,,0,319 320
3U,0188,KMG,3382,CSX,3371,,0,320
3U,0189,KMG,3382,CTU,3395,,0,320
3U,0190,KMG,3382,JHG,3381,,0,319
3U,0191,KMG,3382,KHN,3384,,0,319
3U,0192,KMG,3382,KWE,3394,,0,320
3U,0193,KMG,3382,LUM,6376,,0,319
3U,0194,KMG,3382,NGB,3387,,0,320
3U,0195,KMG,3382,NKG,3388,,0,320
3U,0196,KMG,3382,TAO,3390,,0,320
3U,0197,KMG,3382,TNA,4108,,0,320
3U,0198,KMG,3382,TPE,2276,,0,320
3U,0199,KMG,3382,WXN,6403,,0,320
3U,0200,KMG,3382,XIY,3379,,0,320
3U,0201,KMG,3382,XMN,3383,,0,320
3U,0202,KMG,3382,XUZ,4149,,0,320
3U,0203,KOW,6379,CTU,3395,,0,320
3U,0204,KOW,6379,XMN,3383,,0,320
3U,0205,KWE,3394,CTU,3395,,0,320
3U,0206,KWE,3394,HGH,3386,,0,320
3U,0207,KWE,3394,JJN,6386,,0,320
3U,0208,KWE,3394,KMG,3382,,0,320
3U,0209,KWE,3394,LHW,3378,,0,321
3U,0210,KWE,3394,SYX,4030,,0,321
3U,0211,KWE,3394,WNZ,6392,,0,320
3U,0212,KWE,3394,XUZ,4149,,0,321
3U,0213,KWL,3372,INC,4085,,0,320
3U,0214,KWL,3372,SJW,6347,,0,321
3U,0215,KWL,3372,SYX,4030,,0,320
3U,0216,LHW,3378,CKG,3393,,0,319 321
3U,0217,LHW,3378,CTU,3395,,0,319
3U,0218,LHW,3378,DNH,4308,,0,319
3U,0219,LHW,3378,JGN,6432,,0,319
3U,0220,LHW,3378,KWE,3394,,0,321
3U,0221,LHW,3378,TSN,3368,,0,321
3U,0222,LJG,4033,CKG,3393,,0,319
3U,0223,LJG,4033,CTU,3395,,0,319
3U,0224,LJG,4033,MIG,6400,,0,319
3U,0225,LUM,6376,CTU,3395,,0,319
3U,0226,LUM,6376,KMG,3382,,0,319
3U,0227,LXA,4097,CKG,3393,,0,319
3U,0228,LXA,4097,CTU,3395,,0,330 319
3U,0229,LXA,4097,GXH,9311,,0,319
3U,0230,LXA,4097,XIY,3379,,0,319
3U,0231,LXA,4097,XNN,6366,,0,319
3U,0232,LYI,6385,XIY,3379,,0,319 320
3U,0233,LZY,6402,CTU,3395,,0,319
3U,0234,MEL,3339,CTU,3395,,0,330
3U,0235,MIG,6400,LJG,4033,,0,319
3U,0236,MIG,6400,NKG,3388,,0,319
3U,0237,MIG,6400,SYX,4030,,0,320
3U,0238,MIG,6400,XNN,6366,,0,320
3U,0239,NGB,3387,CKG,3393,,0,319
3U,0240,NGB,3387,HAK,4120,,0,321
3U,0241,NGB,3387,HRB,3400,,0,321
3U,0242,NGB,3387,KHN,3384,,0,321
3U,0243,NGB,3387,KMG,3382,,0,320
3U,0244,NGB,3387,SHE,4144,,0,321
3U,0245,NGB,3387,SYX,4030,,0,321
3U,0246,NKG,3388,CGQ,4380,,0,320
3U,0247,NKG,3388,CKG,3393,,0,319
3U,0248,NKG,3388,CTU,3395,,0,319 320
3U,0249,NKG,3388,DYG,6353,,0,319
3U,0250,NKG,3388,HRB,3400,,0,319
3U,0251,NKG,3388,KMG,3382,,0,320
3U,0252,NKG,3388,MIG,6400,,0,319
3U,0253,NKG,3388,SYX,4030,,0,320
3U,0254,NNG,3373,CKG,3393,,0,319
3U,0255,NNG,3373,CTU,3395,,0,319 320
3U,0256,NNG,3373,SGN,3205,,0,320
3U,0257,NNG,3373,WUH,3376,,0,321
3U,0258,NTG,5475,WUH,3376,,0,319
3U,0259,NZH,6954,HRB,3400,,0,321
3U,0260,PEK,3364,CKG,3393,,0,319 321 320
3U,0261,PEK,3364,CTU,3395,,0,321 320 330
3U,0262,PEK,3364,WXN,6403,,0,320
3U,0263,PEK,3364,ZHY,8043,,0,320
3U,0264,PVG,3406,CKG,3393,,0,320 319
3U,0265,PVG,3406,CTU,3395,,0,330 321
3U,0266,PVG,3406,SPN,2244,,0,330
3U,0267,PZI,6435,CKG,3393,,0,319
3U,0268,PZI,6435,CTU,3395,,0,319
3U,0269,SGN,3205,NNG,3373,,0,320
3U,0270,SHE,4144,CSX,3371,,0,320
3U,0271,SHE,4144,CTU,3395,,0,330
3U,0272,SHE,4144,DSN,6434,,0,319
3U,0273,SHE,4144,NGB,3387,,0,321
3U,0274,SHE,4144,TYN,3369,,0,321
3U,0275,SHE,4144,XUZ,4149,,0,320
3U,0276,SHE,4144,YVR,156,,0,330
3U,0277,SJW,6347,CTU,3395,,0,320
3U,0278,SJW,6347,HRB,3400,,0,321
3U,0279,SJW,6347,KWL,3372,,0,321
3U,0280,SPN,2244,CAN,3370,,0,330
3U,0281,SPN,2244,PVG,3406,,0,330
3U,0282,SWA,4302,CKG,3393,,0,319
3U,0283,SYD,3361,CKG,3393,,0,330
3U,0284,SYX,4030,CKG,3393,,0,320
3U,0285,SYX,4030,CTU,3395,,0,321
3U,0286,SYX,4030,KWE,3394,,0,321
3U,0287,SYX,4030,KWL,3372,,0,320
3U,0288,SYX,4030,MIG,6400,,0,320
3U,0289,SYX,4030,NGB,3387,,0,321
3U,0290,SYX,4030,NKG,3388,,0,320
3U,0291,SYX,4030,TNA,4108,,0,321
3U,0292,SYX,4030,WNZ,6392,,0,321
3U,0293,SYX,4030,YBP,4110,,0,319
3U,0294,SZX,3374,CKG,3393,,0,320
3U,0295,SZX,3374,CTU,3395,,0,320 321
3U,0296,SZX,3374,WXN,6403,,0,319
3U,0297,TAO,3390,CTU,3395,,0,321
3U,0298,TAO,3390,KMG,3382,,0,320
3U,0299,TNA,4108,CGQ,4380,,0,321
3U,0300,TNA,4108,CKG,3393,,0,321
3U,0301,TNA,4108,CTU,3395,,0,321
3U,0302,TNA,4108,DLC,3404,,0,321
3U,0303,TNA,4108,HRB,3400,,0,320 321
3U,0304,TNA,4108,KMG,3382,,0,320
3U,0305,TNA,4108,SYX,4030,,0,321
3U,0306,TNA,4108,XIY,3379,,0,320
3U,0307,TPE,2276,KMG,3382,,0,320
3U,0308,TSA,2275,CKG,3393,,0,320
3U,0309,TSA,2275,CTU,3395,,0,320
3U,0310,TSN,3368,CGQ,4380,,0,320 319
3U,0311,TSN,3368,CKG,3393,,0,319
3U,0312,TSN,3368,CTU,3395,,0,321
3U,0313,TSN,3368,HGH,3386,,0,320
3U,0314,TSN,3368,HRB,3400,,0,321
3U,0315,TSN,3368,LHW,3378,,0,321
3U,0316,TVS,8858,TYN,3369,,0,319
3U,0317,TYN,3369,CKG,3393,,0,321
3U,0318,TYN,3369,CTU,3395,,0,319
3U,0319,TYN,3369,DAT,6344,,0,319
3U,0320,TYN,3369,HGH,3386,,0,320
3U,0321,TYN,3369,SHE,4144,,0,321
3U,0322,TYN,3369,TVS,8858,,0,319
3U,0323,URC,3399,CGO,3375,,0,320
3U,0324,URC,3399,CKG,3393,,0,320
3U,0325,URC,3399,CTU,3395,,0,319 330
3U,0326,URC,3399,KHG,3397,,0,319
3U,0327,URC,3399,XIY,3379,,0,319
3U,0328,UYN,6368,XIY,3379,,0,319
3U,0329,WNZ,6392,CSX,3371,,0,319
3U,0330,WNZ,6392,CTU,3395,,0,320
3U,0331,WNZ,6392,HRB,3400,,0,321
3U,0332,WNZ,6392,KWE,3394,,0,320
3U,0333,WNZ,6392,SYX,4030,,0,321
3U,0334,WUH,3376,CKG,3393,,0,319
3U,0335,WUH,3376,CTU,3395,,0,319
3U,0336,WUH,3376,HRB,3400,,0,321
3U,0337,WUH,3376,JJN,6386,,0,319
3U,0338,WUH,3376,NNG,3373,,0,321
3U,0339,WUH,3376,NTG,5475,,0,319
3U,0340,WUX,6390,CKG,3393,,0,319
3U,0341,WUX,6390,CTU,3395,,0,320
3U,0342,WXN,6403,CTU,3395,,0,319
3U,0343,WXN,6403,KMG,3382,,0,320
3U,0344,WXN,6403,PEK,3364,,0,320
3U,0345,WXN,6403,SZX,3374,,0,319
3U,0346,XIC,3396,CTU,3395,,0,320
3U,0347,XIY,3379,BHY,6351,,0,321
3U,0348,XIY,3379,CKG,3393,,0,319
3U,0349,XIY,3379,CTU,3395,,0,320 319
3U,0350,XIY,3379,FOC,3385,,0,319
3U,0351,XIY,3379,GXH,9311,,0,319
3U,0352,XIY,3379,HRB,3400,,0,321
3U,0353,XIY,3379,KMG,3382,,0,320
3U,0354,XIY,3379,LXA,4097,,0,319
3U,0355,XIY,3379,LYI,6385,,0,319 320
3U,0356,XIY,3379,TNA,4108,,0,320
3U,0357,XIY,3379,URC,3399,,0,319
3U,0358,XIY,3379,UYN,6368,,0,319
3U,0359,XIY,3379,XMN,3383,,0,319
3U,0360,XIY,3379,XNN,6366,,0,319
3U,0361,XIY,3379,YBP,4110,,0,319
3U,0362,XMN,3383,CSX,3371,,0,321
3U,0363,XMN,3383,CTU,3395,,0,320
3U,0364,XMN,3383,CZX,4109,,0,321
3U,0365,XMN,3383,KMG,3382,,0,320
3U,0366,XMN,3383,KOW,6379,,0,320
3U,0367,XMN,3383,XIY,3379,,0,319
3U,0368,XNN,6366,CKG,3393,,0,320
3U,0369,XNN,6366,CTU,3395,,0,320
3U,0370,XNN,6366,LXA,4097,,0,319
3U,0371,XNN,6366,MIG,6400,,0,320
3U,0372,XNN,6366,XIY,3379,,0,319
3U,0373,XNN,6366,ZHY,8043,,0,320
3U,0374,XUZ,4149,CTU,3395,,0,320
3U,0375,XUZ,4149,DLC,3404,,0,320
3U,0376,XUZ,4149,HRB,3400,,0,320 321
3U,0377,XUZ,4149,KMG,3382,,0,320
3U,0378,XUZ,4149,KWE,3394,,0,321
3U,0379,XUZ,4149,SHE,4144,,0,320
3U,0380,YBP,4110,SYX,4030,,0,319
3U,0381,YBP,4110,XIY,3379,,0,319
3U,0382,YIH,6361,CKG,3393,,0,319
3U,0383,YIH,6361,CTU,3395,,0,320
3U,0384,YIH,6361,HKG,3077,,0,320
3U,0385,YTY,8876,CTU,3395,,0,319
3U,0386,YVR,156,SHE,4144,,0,330
3U,0387,ZHA,6357,CKG,3393,,0,319
3U,0388,ZHA,6357,HKG,3077,,0,319
3U,0389,ZHY,8043,PEK,3364,,0,320
3U,0390,ZHY,8043,XNN,6366,,0,320
3U,0391,ZUH,6355,CZX,4109,,0,320
3U,0392,ZUH,6355,HAK,4120,,0,320
4B,0001,LAS,3877,LAX,3484,,0,PL2
4B,0002,LAX,3484,LAS,3877,,0,PL2
4D,0001,CAI,1128,TLV,1590,,0,E70
4D,0002,TLV,1590,CAI,1128,,0,E70
4E,0001,MCG,5965,NIB,7214,,0,PAG
4E,0002,MCG,5965,TCT,7215,,0,PAG
4E,0003,NIB,7214,MCG,5965,,0,PAG
4E,0004,TCT,7215,TLJ,3423,,0,PAG
4E,0005,TLJ,3423,MCG,5965,,0,PAG
4G,0001,EYK,8428,VKO,2988,,0,YK2
4G,0002,NCU,6151,VKO,2988,,0,73G
4G,0003,NUX,4364,TJM,4111,,0,TU5
4G,0004,NUX,4364,UFA,2992,,0,TU5
4G,0005,NUX,4364,VKO,2988,,0,73G TU5
4G,0006,NYM,6143,OVS,6140,,0,YK4
4G,0007,NYM,6143,VKO,2988,,0,73G
4G,0008,OVS,6140,NYM,6143,,0,YK4
4G,0009,OVS,6140,SVX,2975,,0,YK4
4G,0010,OVS,6140,VKO,2988,,0,YK2
4G,0011,SVX,2975,OVS,6140,,0,YK4
4G,0012,TJM,4111,NUX,4364,,0,TU5
4G,0013,UCT,4368,VKO,2988,,0,YK2
4G,0014,UFA,2992,NUX,4364,,0,TU5
4G,0015,VKO,2988,EYK,8428,,0,YK2
4G,0016,VKO,2988,NCU,6151,,0,73G
4G,0017,VKO,2988,NUX,4364,,0,73G TU5
4G,0018,VKO,2988,NYM,6143,,0,73G
4G,0019,VKO,2988,OVS,6140,,0,YK2
4G,0020,VKO,2988,UCT,4368,,0,YK2
4H,0001,BKK,3885,DAC,3076,,0,AT7
4H,0002,BZL,6176,DAC,3076,,0,DH8
4H,0003,CCU,3043,CGP,3069,,0,AT7
4H,0004,CCU,3043,DAC,3076,,0,AT7
4H,0005,CGP,3069,CCU,3043,,0,AT7
4H,0006,CGP,3069,DAC,3076,,0,DH8
4H,0007,CGP,3069,MCT,2194,,0,313
4H,0008,CXB,3068,DAC,3076,,0,DH8
4H,0009,DAC,3076,BKK,3885,,0,AT7
4H,0010,DAC,3076,BZL,6176,,0,DH8
4H,0011,DAC,3076,CCU,3043,,0,AT7
4H,0012,DAC,3076,CGP,3069,,0,DH8
4H,0013,DAC,3076,CXB,3068,,0,DH8
4H,0014,DAC,3076,DXB,2188,,0,313
4H,0015,DAC,3076,JED,2072,,0,313
4H,0016,DAC,3076,JSR,3071,,0,DH8
4H,0017,DAC,3076,KTM,3125,,0,AT7
4H,0018,DAC,3076,KUL,3304,,0,AT7
4H,0019,DAC,3076,MCT,2194,,0,313
4H,0020,DAC,3076,SPD,3073,,0,DH8
4H,0021,DAC,3076,ZYL,3074,,0,313
4H,0022,DXB,2188,DAC,3076,,0,313
4H,0023,JED,2072,DAC,3076,,0,313
4H,0024,JSR,3071,DAC,3076,,0,DH8
4H,0025,KTM,3125,DAC,3076,,0,AT7
4H,0026,KUL,3304,DAC,3076,,0,AT7
4H,0027,MCT,2194,CGP,3069,,0,313
4H,0028,MCT,2194,DAC,3076,,0,313
4H,0029,RJH,3072,DAC,3076,,0,DH8
4H,0030,SPD,3073,DAC,3076,,0,DH8
4H,0031,SPD,3073,RJH,3072,,0,DH8
4H,0032,ZYL,3074,DAC,3076,,0,313
4K,0001,YGZ,5498,YRB,128,,0,DHT
4K,0002,YRB,128,YGZ,5498,,0,DHT
4M,0001,DFW,3670,EZE,3988,Y,0,777
4M,0002,EZE,3988,DFW,3670,Y,0,777
4M,0003,EZE,3988,JFK,3797,Y,0,777
4M,0004,EZE,3988,MIA,3576,,0,777 763
4M,0005,EZE,3988,PUJ,1760,,0,763
4M,0006,JFK,3797,EZE,3988,Y,0,777
4M,0007,MIA,3576,EZE,3988,,0,777 763
4M,0008,MIA,3576,PUJ,1760,,0,763
4M,0009,PUJ,1760,EZE,3988,,0,763
4M,0010,PUJ,1760,MIA,3576,,0,763
4N,0001,YEG,49,YXY,176,,0,737
4N,0002,YLW,87,YVR,156,,0,737
4N,0003,YLW,87,YXY,176,,0,737
4N,0004,YOW,100,YZF,196,,0,737
4N,0005,YVR,156,YLW,87,,0,737
4N,0006,YVR,156,YXY,176,,0,737
